ID,site,category,difficulty,task_description,task_id,task_link,evaluation_result,evaluation_reason,result_flag
758,https://www.healthline.com,READ,easy,"Navigate to Healthline’s homepage and list the titles of the top five featured health articles.
Only use http://healthline.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",28d179a2-056a-40ee-b8b9-22845b62072b,https://cloud.browser-use.com/agent/28d179a2-056a-40ee-b8b9-22845b62072b,success,The bot successfully updated the top five featured health articles,1
759,https://www.hindustantimes.com,READ,easy,"In the Sports section, locate an article with a photo gallery and provide its headline along with a brief description of the gallery content.
Only use http://hindustantimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",a8457b59-c203-410c-a92b-52dcf6b62cd9,https://cloud.browser-use.com/agent/a8457b59-c203-410c-a92b-52dcf6b62cd9,success,The bot has completed the task.,1
760,https://www.hindustantimes.com,READ,easy,"Browse the HT Tech section and list the titles of the five most recent articles.
Only use http://hindustantimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",28875125-663c-4ba9-9a2e-8d5a750686ed,https://cloud.browser-use.com/agent/28875125-663c-4ba9-9a2e-8d5a750686ed,success,The bot successfully extracted the HT Tech section and listed the titles of the five most recent articles.,1
761,https://www.hindustantimes.com,READ,easy,"Use the website’s search functionality to look up ""Narendra Modi"" and extract the headline of a related article.
Only use http://hindustantimes.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",0a5003e2-715e-4ac0-9f8b-a8827412ee06,https://cloud.browser-use.com/agent/0a5003e2-715e-4ac0-9f8b-a8827412ee06,failure,"The bot failed to search and extracted the output of 'GT vs RR' Live Score and in recording, it got stuck on the homepage.",0
762,https://www.history.com,READ,easy,"Navigate to the ""Vikings"" series page and extract the series summary, highlighting its main historical focus.
Only use http://history.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",25c266cd-1b4a-4b0f-8364-aaacb8ec4853,https://cloud.browser-use.com/agent/25c266cd-1b4a-4b0f-8364-aaacb8ec4853,success,The bot has completed the task.,1
763,https://www.history.com,READ,easy,"Use the website’s search function to find a video on ""Ancient Civilizations"" and record the title along with a brief overview.
Only use http://history.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",aa93fbe8-df7b-4e14-8fa1-aaa7e897a886,https://cloud.browser-use.com/agent/aa93fbe8-df7b-4e14-8fa1-aaa7e897a886,success,"The bot successfully extracted the website’s search function to find a video on ""Ancient Civilizations"" and recorded the title along with a brief overview.",1
764,https://www.history.com,READ,easy,"Use the search bar in Shows section to locate the documentary ""Ancient Aliens"" and note its number of episodes and seasons.
Only use http://history.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",08e8cf48-6da7-43f3-b293-3cc4e0f0d254,https://cloud.browser-use.com/agent/08e8cf48-6da7-43f3-b293-3cc4e0f0d254,success,The bot has completed the task.,1
765,https://www2.hm.com/en_us/index.html,READ,easy,"View the ""Sale"" section and record the discount percentage displayed on the first product.
Only use http://hm.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",58902f14-4618-4332-b6ac-b668c4f89400,https://cloud.browser-use.com/agent/58902f14-4618-4332-b6ac-b668c4f89400,failure,"The bot failed to visit the 'Sale' section and, in the recording, it was stuck on the homepage.",0
766,https://www2.hm.com/en_us/index.html,READ,easy,"Use the search function to find “athletic wear” products, apply filters for items that are color black, then list the names and prices of the top five products.
Only use http://hm.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",639e4655-532d-45f7-a5a5-492f6b1960fb,https://cloud.browser-use.com/agent/639e4655-532d-45f7-a5a5-492f6b1960fb,success,"The bot successfully searched “athletic wear” products, applied filters for items that are color black, then listed the names and prices of the top five products.",1
767,https://www2.hm.com/en_us/index.html,READ,easy,"Browse the homepage and list all the navigation menu items visible at the top of the page.
Only use http://hm.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",84a0b0d8-9de2-428a-819e-7866b604bc33,https://cloud.browser-use.com/agent/84a0b0d8-9de2-428a-819e-7866b604bc33,success,The bot has completed the task.,1
768,https://www.hollywoodreporter.com,READ,easy,"Look for the article covering the recent merger of major studios, and record its title, author, and publication date.
Only use http://hollywoodreporter.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",d73fdfc5-7b37-4d3d-8e2a-7a10eb5ecc73,https://cloud.browser-use.com/agent/d73fdfc5-7b37-4d3d-8e2a-7a10eb5ecc73,success,"The bot successfully extracted the article covering the recent merger of major studios, and record its title, author, and publication date.",1
769,https://www.hollywoodreporter.com,READ,hard,"Access the business analysis area to find an article on emerging film production trends, and output its title along with a brief summary.
Only use http://hollywoodreporter.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",489434bc-1ae6-4f20-97ab-331f9442b741,https://cloud.browser-use.com/agent/489434bc-1ae6-4f20-97ab-331f9442b741,success,"The bot successfully extracted business analysis area and finded article on emerging film production trends, and extracted its title along with a brief summary.",1
770,https://www.hollywoodreporter.com,READ,easy,"Navigate to the Hollywood Reporter homepage and provide the headline of the top breaking news article.
Only use http://hollywoodreporter.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",e6c074d7-a2a5-4606-aadd-c1970ada4471,https://cloud.browser-use.com/agent/e6c074d7-a2a5-4606-aadd-c1970ada4471,success,The bot has completed the task.,1
771,https://www.homedepot.com,CREATE,easy,"Log in to your Home Depot account and create a new project list titled “Spring Garden,” then add the product “Husky Outdoor Planter Box” to the list.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",3c69b862-9307-4d54-a790-ebad02fa4968,https://cloud.browser-use.com/agent/3c69b862-9307-4d54-a790-ebad02fa4968,failure,The bot failed to log in so task could not be completed.,0
772,https://www.homedepot.com,CREATE,easy,"Write and submit a product review for the “Milwaukee M18 Fuel Impact Wrench” in your account, including a 5‑star rating and a brief comment on its performance.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",8b86ec2e-aa3d-49e1-b7e7-be6977e8ed05,https://cloud.browser-use.com/agent/8b86ec2e-aa3d-49e1-b7e7-be6977e8ed05,failure,"The bot successfully located the 'Milwaukee M18 Fuel Impact Wrench' but failed to comment. It also attempted to log in, which was unsuccessful.",0
773,https://www.homedepot.com,CREATE,easy,"Log in to your account and create a new shopping list titled “Weekend DIY Repairs,” then add the items “3 packs of 2‑inch drywall screws” and “1 gallon of white paint.”
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",229536d0-786d-4ffd-ae2d-ec9f0dd3bb39,https://cloud.browser-use.com/agent/229536d0-786d-4ffd-ae2d-ec9f0dd3bb39,failure,The bot failed to log in so task could not be completed.,0
774,https://www.homedepot.com,CREATE,hard,"Log in to your Home Depot account and schedule an installation appointment for a “Range Hood” by selecting an available date and service option.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",3d57aaa4-9691-412e-af47-fefad26a000b,https://cloud.browser-use.com/agent/3d57aaa4-9691-412e-af47-fefad26a000b,failure,The bot failed to log in so task could not be completed.,0
775,https://www.homedepot.com,CREATE,easy,"Submit a “Contact Us” inquiry regarding delivery options for a “Samsung Family Hub Refrigerator,” including your contact details and a brief question.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",44240d7c-9fe1-4477-8537-2872419f84d7,https://cloud.browser-use.com/agent/44240d7c-9fe1-4477-8537-2872419f84d7,failure,The output is not extracted and in recording the bot stuck in homepage,0
776,https://www.homedepot.com,DELETE,easy,"Log in to your Home Depot account, add the “Husky 5‑piece Tool Set” to your saved projects list, then remove it and confirm that it no longer appears in the list.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",5700a82e-c4a8-4ef9-9fe2-19e8e0658617,https://cloud.browser-use.com/agent/5700a82e-c4a8-4ef9-9fe2-19e8e0658617,failure,The bot failed to log in so task could not be completed.,0
779,https://www.homedepot.com,READ,easy,"Perform a search for “eco-friendly paint” and list the first five product names along with their customer ratings.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",a2ddf46d-f130-4c3d-beb9-5fa29b3c5e2b,https://cloud.browser-use.com/agent/a2ddf46d-f130-4c3d-beb9-5fa29b3c5e2b,success,The bot has completed the task.,1
781,https://www.homedepot.com,READ,hard,"Search for ""cordless drill"" on Home Depot’s website, filter the results by the DEWALT brand, and list the top 5 products based on customer ratings.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",1914b305-03ba-42a1-b9ab-f90fe3c94a13,https://cloud.browser-use.com/agent/1914b305-03ba-42a1-b9ab-f90fe3c94a13,success,The bot has completed the task.,1
782,https://www.homedepot.com,READ,easy,"Search for “porch lumber” on Home Depot and extract the pricing details for the 2x4 pressure-treated lumber available for delivery.
Only use http://homedepot.com to achieve the task. Don't go to any other site. The task is achievable with just navigation from this site.",7d1035e4-597f-4818-b3cf-4246f34bf3ff,https://cloud.browser-use.com/agent/7d1035e4-597f-4818-b3cf-4246f34bf3ff,success,"The bot successfully searched for 'porch lumber' on Home Depot and extracted pricing details for 2x4 pressure-treated lumber available for delivery. However, in the recording, it only searched 'porch lumber' and then got stuck.",1
